507,FALSE,,,0.002892,,,,,,,
508,FALSE,,,0.008471,,,,,,,
509,FALSE,,,0.006067,,,,,,,
510,FALSE,,,0.032142,,,,,,,
511,FALSE,,,0.06321,,,,,,,
512,FALSE,,,0.443226,,,,,,,
513,FALSE,,,0.320022,,,,,,,
514,FALSE,,,0.720909,,,,,,,
515,FALSE,,,0.198948,,,,,,,
516,FALSE,,,0.029276,,,,,,,
517,FALSE,,,0.361119,,,,,,,
518,FALSE,,,0.120517,,,,,,,
519,FALSE,,,0.099589,,,,,,,
520,FALSE,,,0.01376,,,,,,,
521,FALSE,,,0.070919,,,,,,,
522,FALSE,,,0.0229,,,,,,,
523,FALSE,,,0.010106,,,,,,,
524,FALSE,,,4.855499,,,,,,,
525,FALSE,,,55.891578,,,,,,,
526,FALSE,,,0.176392,,,,,,,
527,FALSE,,,0.110953,,,,,,,
528,FALSE,,,0.089746,,,,,,,
529,FALSE,,,0.348664,,,,,,,
530,FALSE,,,0.518945,,,,,,,
531,FALSE,,,0.022168,,,,,,,
532,FALSE,,,0.574396,,,,,,,
533,FALSE,,,0.208207,,,,,,,
534,FALSE,,,0.10558,,,,,,,
535,FALSE,,,0.057417,,,,,,,
536,FALSE,,,0.61113,,,,,,,
537,FALSE,,,0.05279,,,,,,,
538,FALSE,,,0.04438,,,,,,,
539,FALSE,,,1.683698,,,,,,,
540,FALSE,,,0.715411,,,,,,,
541,FALSE,,,0.228701,,,,,,,
542,FALSE,,,0.62778,,,,,,,
543,FALSE,,,0.236209,,,,,,,
544,FALSE,,,0.201746,,,,,,,
545,FALSE,,,0.365108,,,,,,,
546,FALSE,,,0.211914,,,,,,,
377,FALSE,,,0.178276,,,,,,,
378,FALSE,,,0.144405,,,,,,,
379,FALSE,,,0.032791,,,,,,,
380,FALSE,,,0.110243,,,,,,,
381,FALSE,,,0.737693,,,,,,,
547,FALSE,,,0.040728,,,,,,,
548,FALSE,,,0.121177,,,,,,,
194,FALSE,,,0.095573,,,,,,,
195,FALSE,,,0.271782,,,,,,,
196,FALSE,,,0.157405,,,,,,,
197,FALSE,,,0.284941,,,,,,,
198,FALSE,,,0.027373,,,,,,,
199,FALSE,,,0.087835,,,,,,,
200,FALSE,,,0.093606,,,,,,,
201,FALSE,,,0.233151,,,,,,,
202,FALSE,,,0.080787,,,,,,,
203,FALSE,,,0.154646,,,,,,,
204,FALSE,,,0.168361,,,,,,,
205,FALSE,,,0.243431,,,,,,,
206,FALSE,,,0.019252,,,,,,,
207,FALSE,,,0.008441,,,,,,,
208,FALSE,,,0.007549,,,,,,,
549,FALSE,,,0.011155,,,,,,,
550,FALSE,,,0.017741,,,,,,,
551,FALSE,,,0.007771,,,,,,,
552,FALSE,,,0.007269,,,,,,,
553,FALSE,,,0.014082,,,,,,,
554,FALSE,,,0.03028,,,,,,,
555,FALSE,,,0.015924,,,,,,,
556,FALSE,,,0.107837,,,,,,,
557,FALSE,,,0.046807,,,,,,,
558,FALSE,,,0.055674,,,,,,,
559,FALSE,,,0.006931,,,,,,,
560,FALSE,,,0.004711,,,,,,,
561,FALSE,,,0.28334,,,,,,,
562,FALSE,,,3.851627,,,,,,,
563,FALSE,,,0.057584,,,,,,,
564,FALSE,,,0.836091,,,,,,,
565,FALSE,,,0.707349,,,,,,,
566,FALSE,,,0.602175,,,,,,,
567,FALSE,,,1.892176,,,,,,,
568,FALSE,,,0.733519,,,,,,,
569,FALSE,,,0.842039,,,,,,,
570,FALSE,,,0.36308,,,,,,,
571,FALSE,,,0.515099,,,,,,,
572,FALSE,,,0.506527,,,,,,,
573,FALSE,,,1.309565,,,,,,,
574,FALSE,,,0.315976,,,,,,,
575,FALSE,,,0.579141,,,,,,,
576,FALSE,,,1.104536,,,,,,,
577,FALSE,,,0.166014,,,,,,,
578,FALSE,,,1.135479,,,,,,,
579,FALSE,,,0.185922,,,,,,,
580,FALSE,,,0.364218,,,,,,,
581,FALSE,,,0.06556,,,,,,,
582,FALSE,,,0.295939,,,,,,,
583,FALSE,,,1.762697,,,,,,,
584,FALSE,,,0.174821,,,,,,,
585,FALSE,,,0.090137,,,,,,,
586,FALSE,,,0.118774,,,,,,,
587,FALSE,,,0.045997,,,,,,,
588,FALSE,,,0.009663,,,,,,,
589,FALSE,,,0.009276,,,,,,,
590,FALSE,,,0.087722,,,,,,,
591,FALSE,,,0.008746,,,,,,,
592,FALSE,,,0.026254,,,,,,,
593,FALSE,,,0.031108,,,,,,,
594,FALSE,,,0.011566,,,,,,,
595,FALSE,,,0.277467,,,,,,,
596,FALSE,,,2.594724,,,,,,,
597,FALSE,,,1.104441,,,,,,,
598,FALSE,,,0.043795,,,,,,,
599,FALSE,,,0.036716,,,,,,,
600,FALSE,,,1.753744,,,,,,,
601,FALSE,,,1.365774,,,,,,,
602,FALSE,,,0.434381,,,,,,,
603,FALSE,,,0.489004,,,,,,,
604,FALSE,,,0.032876,,,,,,,
605,FALSE,,,8.331423,,,,,,,
606,FALSE,,,0.022145,,,,,,,
607,FALSE,,,0.398905,,,,,,,
608,FALSE,,,0.197398,,,,,,,
609,FALSE,,,0.019023,,,,,,,
610,FALSE,,,0.041408,,,,,,,
611,FALSE,,,0.04055,,,,,,,
612,FALSE,,,0.02781,,,,,,,
613,FALSE,,,0.032215,,,,,,,
614,FALSE,,,0.108765,,,,,,,
615,FALSE,,,0.066982,,,,,,,
616,FALSE,,,0.102576,,,,,,,
617,FALSE,,,0.345588,,,,,,,
618,FALSE,,,1.116925,,,,,,,
619,FALSE,,,0.368255,,,,,,,
620,FALSE,,,0.244991,,,,,,,
621,FALSE,,,0.023827,,,,,,,
622,FALSE,,,0.032073,,,,,,,
623,FALSE,,,0.028006,,,,,,,
624,FALSE,,,0.036165,,,,,,,
625,FALSE,,,0.03797,,,,,,,
626,FALSE,,,0.164684,,,,,,,
627,FALSE,,,0.023494,,,,,,,
628,FALSE,,,0.170781,,,,,,,
629,FALSE,,,0.251616,,,,,,,
630,FALSE,,,0.247831,,,,,,,
631,FALSE,,,0.298952,,,,,,,
632,FALSE,,,0.041317,,,,,,,
633,FALSE,,,0.239193,,,,,,,
634,FALSE,,,2.920118,,,,,,,
635,FALSE,,,0.201719,,,,,,,
636,FALSE,,,0.459251,,,,,,,
637,FALSE,,,0.463589,,,,,,,
638,FALSE,,,0.065976,,,,,,,
639,FALSE,,,0.094315,,,,,,,
640,FALSE,,,0.055115,,,,,,,
641,FALSE,,,0.047404,,,,,,,
642,FALSE,,,0.42185,,,,,,,
643,FALSE,,,0.024614,,,,,,,
644,FALSE,,,0.050632,,,,,,,
645,FALSE,,,0.028254,,,,,,,
646,FALSE,,,0.027662,,,,,,,
647,FALSE,,,0.013486,,,,,,,
648,FALSE,,,0.016006,,,,,,,
649,FALSE,,,0.028706,,,,,,,
650,FALSE,,,0.038813,,,,,,,
